"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 21 00:40:29 GMT 2024","Tue May 21 00:40:40 GMT 2024","10464","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова"" and compare UI vs BACKEND data.",""
"passed","Tue May 21 00:35:58 GMT 2024","Tue May 21 00:36:03 GMT 2024","5187","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"passed","Tue May 21 00:39:57 GMT 2024","Tue May 21 00:40:06 GMT 2024","9544","tests","Speech exercises EN.","TestCardsEN","","","Check progres-bar and buttons.",""
"passed","Tue May 21 00:36:19 GMT 2024","Tue May 21 00:36:20 GMT 2024","643","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Tue May 21 00:33:52 GMT 2024","Tue May 21 00:33:52 GMT 2024","69","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the REG.RU link's image in Footer",""
"passed","Tue May 21 00:30:54 GMT 2024","Tue May 21 00:30:58 GMT 2024","3816","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Tue May 21 00:32:08 GMT 2024","Tue May 21 00:32:13 GMT 2024","5143","tests","footer_test","TestFooter","","","Verify that the JETBRAINS link in Footer leads to the correct page after click",""
"passed","Tue May 21 00:30:29 GMT 2024","Tue May 21 00:30:33 GMT 2024","3980","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Tue May 21 00:36:30 GMT 2024","Tue May 21 00:36:31 GMT 2024","658","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty birthday",""
"passed","Tue May 21 00:31:08 GMT 2024","Tue May 21 00:31:08 GMT 2024","148","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the EPAM link in Footer",""
"passed","Tue May 21 00:31:02 GMT 2024","Tue May 21 00:31:03 GMT 2024","874","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the ARASAAC link in Footer",""
"passed","Tue May 21 00:37:24 GMT 2024","Tue May 21 00:37:24 GMT 2024","40","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and size of the grid on the Specialists page",""
"passed","Tue May 21 00:33:57 GMT 2024","Tue May 21 00:33:57 GMT 2024","45","tests","footer_test","TestFooter","","","Verify visible sizes of the REG.RU link's image in Footer",""
