"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 07 00:28:48 GMT 2024","Fri Jun 07 00:28:49 GMT 2024","1568","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with the correct data",""
"passed","Fri Jun 07 00:33:09 GMT 2024","Fri Jun 07 00:33:09 GMT 2024","82","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the Contact us link in Footer",""
"passed","Fri Jun 07 00:39:45 GMT 2024","Fri Jun 07 00:39:46 GMT 2024","1016","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of images in specialist cards in the grid",""
"passed","Fri Jun 07 00:41:13 GMT 2024","Fri Jun 07 00:41:13 GMT 2024","23","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of titles with tag 'h2' on the page",""
"passed","Fri Jun 07 00:39:58 GMT 2024","Fri Jun 07 00:39:58 GMT 2024","89","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence, visibility and accuracy of the 1th card's image in the grid",""
"passed","Fri Jun 07 00:36:45 GMT 2024","Fri Jun 07 00:36:46 GMT 2024","1574","tests","main_page_test","TestMainPage","","","Verify redirection to donate page not authorized user.",""
"passed","Fri Jun 07 00:30:34 GMT 2024","Fri Jun 07 00:30:34 GMT 2024","28","tests","contributors_page_test","TestContributorsPage","","","Verify values of subtitles with tag 'h3' on the page",""
"passed","Fri Jun 07 00:32:02 GMT 2024","Fri Jun 07 00:32:06 GMT 2024","4051","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Fri Jun 07 00:38:55 GMT 2024","Fri Jun 07 00:39:16 GMT 2024","20687","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing agreement",""
"passed","Fri Jun 07 00:40:58 GMT 2024","Fri Jun 07 00:40:58 GMT 2024","22","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Fri Jun 07 00:29:36 GMT 2024","Fri Jun 07 00:29:36 GMT 2024","23","tests","contacts_page_test","TestContactsPage","","","Verify values of subtitles with tag 'h2' on the page",""
"passed","Fri Jun 07 00:49:09 GMT 2024","Fri Jun 07 00:49:10 GMT 2024","847","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of the icon in the 'Flora' link's section",""
"passed","Fri Jun 07 00:29:30 GMT 2024","Fri Jun 07 00:29:30 GMT 2024","32","tests","contacts_page_test","TestContactsPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Fri Jun 07 00:45:27 GMT 2024","Fri Jun 07 00:45:53 GMT 2024","25558","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"passed","Fri Jun 07 00:47:52 GMT 2024","Fri Jun 07 00:47:53 GMT 2024","837","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of the section with the 'Plants' link on the page",""
"passed","Fri Jun 07 00:48:35 GMT 2024","Fri Jun 07 00:48:36 GMT 2024","839","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence and visibility of the section with the 'Flora' link on the page",""
"passed","Fri Jun 07 00:35:37 GMT 2024","Fri Jun 07 00:35:37 GMT 2024","67","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the JETBRAINS link's image in Footer",""
"passed","Fri Jun 07 00:33:02 GMT 2024","Fri Jun 07 00:33:04 GMT 2024","2000","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the Selectel link in Footer",""
"passed","Fri Jun 07 00:40:42 GMT 2024","Fri Jun 07 00:40:48 GMT 2024","6022","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an authorized user 
                         to the correct page after clicking",""
"passed","Fri Jun 07 00:48:01 GMT 2024","Fri Jun 07 00:48:02 GMT 2024","1235","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility, clickability, href, status code, text of the 'Plants' link",""
"passed","Fri Jun 07 00:35:51 GMT 2024","Fri Jun 07 00:35:51 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the REG.RU link's image in Footer",""
"passed","Fri Jun 07 00:36:06 GMT 2024","Fri Jun 07 00:36:06 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the Selectel link's image in Footer",""
"passed","Fri Jun 07 00:30:49 GMT 2024","Fri Jun 07 00:30:50 GMT 2024","361","tests","contributors_page_test","TestContributorsPage","","","Verify text in links in card links",""
"passed","Fri Jun 07 00:36:51 GMT 2024","Fri Jun 07 00:36:51 GMT 2024","139","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Fri Jun 07 00:31:30 GMT 2024","Fri Jun 07 00:31:31 GMT 2024","1793","tests","description_page_test","TestDescriptionPage","","","Verify redirection to github not authorized user.",""
"passed","Fri Jun 07 00:29:06 GMT 2024","Fri Jun 07 00:29:06 GMT 2024","20","tests","contacts_page_test","TestContactsPage","","","Verify amount and visibility of sections with content on the page",""
"passed","Fri Jun 07 00:35:22 GMT 2024","Fri Jun 07 00:35:22 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the EPAM link's image in Footer",""
"passed","Fri Jun 07 00:38:28 GMT 2024","Fri Jun 07 00:38:29 GMT 2024","637","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Fri Jun 07 00:29:12 GMT 2024","Fri Jun 07 00:29:12 GMT 2024","24","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements on the 1st level of nesting in the section 1",""
"passed","Fri Jun 07 00:30:44 GMT 2024","Fri Jun 07 00:30:45 GMT 2024","364","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in card descriptions",""
"passed","Fri Jun 07 00:48:27 GMT 2024","Fri Jun 07 00:48:28 GMT 2024","848","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify sizes of the icon in the 'Plants' link's section",""
"passed","Fri Jun 07 00:42:26 GMT 2024","Fri Jun 07 00:42:36 GMT 2024","9595","tests","Speech exercises EN.","TestCardsEN","","","Select a random card from ""Similar phrases"" group and compare UI vs BACKEND data",""
"passed","Fri Jun 07 00:30:40 GMT 2024","Fri Jun 07 00:30:40 GMT 2024","56","tests","contributors_page_test","TestContributorsPage","","","Verify values of the text in the slogan on the page",""
"passed","Fri Jun 07 00:41:18 GMT 2024","Fri Jun 07 00:41:18 GMT 2024","28","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of subtitles with tag 'h4' on the page",""
"passed","Fri Jun 07 00:41:27 GMT 2024","Fri Jun 07 00:41:27 GMT 2024","35","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify values of the text in the section 2 on the page",""
"passed","Fri Jun 07 00:31:42 GMT 2024","Fri Jun 07 00:31:42 GMT 2024","140","tests","description_page_test","TestDescriptionPage","","","Verify redirection to used resources page not authorized user.",""
"passed","Fri Jun 07 00:29:42 GMT 2024","Fri Jun 07 00:29:42 GMT 2024","29","tests","contacts_page_test","TestContactsPage","","","Verify values of the text in sections 1, 2 on the page",""
"passed","Fri Jun 07 00:36:15 GMT 2024","Fri Jun 07 00:36:15 GMT 2024","78","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the Selectel link's image in Footer",""
"passed","Fri Jun 07 00:36:56 GMT 2024","Fri Jun 07 00:36:57 GMT 2024","1143","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"broken","Fri Jun 07 00:33:19 GMT 2024","Fri Jun 07 00:33:40 GMT 2024","20784","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"passed","Fri Jun 07 00:46:35 GMT 2024","Fri Jun 07 00:46:36 GMT 2024","876","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify presence, visibility and content accuracy of the text on the page",""
"passed","Fri Jun 07 00:35:42 GMT 2024","Fri Jun 07 00:35:42 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Fri Jun 07 00:33:45 GMT 2024","Fri Jun 07 00:33:48 GMT 2024","3245","tests","footer_test","TestFooter","","","Verify that the ARASAAC link in Footer leads to the correct page after click",""
"passed","Fri Jun 07 00:43:18 GMT 2024","Fri Jun 07 00:43:28 GMT 2024","10037","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Похожие фразы"" group and compare UI vs BACKEND data.",""
"passed","Fri Jun 07 00:29:01 GMT 2024","Fri Jun 07 00:29:01 GMT 2024","57","tests","contacts_page_test","TestContactsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Fri Jun 07 00:31:57 GMT 2024","Fri Jun 07 00:32:01 GMT 2024","4045","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Fri Jun 07 00:43:53 GMT 2024","Fri Jun 07 00:44:04 GMT 2024","11182","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Предложения"" group and compare UI vs BACKEND data.",""
"passed","Fri Jun 07 00:41:03 GMT 2024","Fri Jun 07 00:41:03 GMT 2024","84","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st, 2nd, 3rd levels of nesting in the section 1",""
"passed","Fri Jun 07 00:30:08 GMT 2024","Fri Jun 07 00:30:09 GMT 2024","694","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
