"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 01:49:12 GMT 2025","Mon Jan 06 01:49:13 GMT 2025","762","tests","contributors_page_test","TestContributorsPage","","","Verify clickability, href of links on the page",""
"broken","Mon Jan 06 02:01:04 GMT 2025","Mon Jan 06 02:01:44 GMT 2025","40459","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"broken","Mon Jan 06 01:50:27 GMT 2025","Mon Jan 06 01:51:07 GMT 2025","40504","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"broken","Mon Jan 06 01:57:06 GMT 2025","Mon Jan 06 01:57:06 GMT 2025","0","tests","header_test","TestHeaderPage","","","Verify composition, visibility of elements on the 1st-6th levels of nesting in the Header
            for an authorized user",""
"passed","Mon Jan 06 01:55:34 GMT 2025","Mon Jan 06 01:55:35 GMT 2025","238","tests","header_test","TestHeaderPage","","","Verify values of the text in links, buttons in the Header",""
"passed","Mon Jan 06 01:56:03 GMT 2025","Mon Jan 06 01:56:03 GMT 2025","160","tests","header_test","TestHeaderPage","","","Verify that the 'Logo' link on the Start Unauthorized Page 
                             doesn't refresh the current page or lead to other pages after clicking",""
"passed","Mon Jan 06 02:05:30 GMT 2025","Mon Jan 06 02:05:31 GMT 2025","787","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty first name",""
"passed","Mon Jan 06 01:53:31 GMT 2025","Mon Jan 06 01:53:31 GMT 2025","42","tests","footer_test","TestFooter","","","Verify presence and visibility of the Footer",""
"failed","Mon Jan 06 01:55:48 GMT 2025","Mon Jan 06 01:55:53 GMT 2025","5021","tests","header_test","TestHeaderPage","","","Verify if internal links in the Header lead to correct pages after click",""
"passed","Mon Jan 06 01:48:45 GMT 2025","Mon Jan 06 01:48:46 GMT 2025","1729","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility of titles/subtitles, cards, descriptions, links, images on the page",""
"failed","Mon Jan 06 01:49:17 GMT 2025","Mon Jan 06 01:49:17 GMT 2025","208","tests","contributors_page_test","TestContributorsPage","","","Verify href, status code of the 'All Team' link",""
"broken","Mon Jan 06 02:01:54 GMT 2025","Mon Jan 06 02:02:34 GMT 2025","40512","tests","main_page_test","TestMainPage","","","Verify redirection to contributors page not authorized user.",""
"passed","Mon Jan 06 01:47:24 GMT 2025","Mon Jan 06 01:47:25 GMT 2025","1169","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with the correct data",""
"passed","Mon Jan 06 01:56:21 GMT 2025","Mon Jan 06 01:56:21 GMT 2025","53","tests","header_test","TestHeaderPage","","","Verify size of the image in the 'Logo' link",""
"passed","Mon Jan 06 02:08:18 GMT 2025","Mon Jan 06 02:08:18 GMT 2025","40","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Mon Jan 06 01:48:35 GMT 2025","Mon Jan 06 01:48:35 GMT 2025","38","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Mon Jan 06 01:56:17 GMT 2025","Mon Jan 06 01:56:17 GMT 2025","50","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the 'Logo' link",""
"broken","Mon Jan 06 01:49:31 GMT 2025","Mon Jan 06 01:50:12 GMT 2025","40460","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"broken","Mon Jan 06 01:52:02 GMT 2025","Mon Jan 06 01:52:42 GMT 2025","40482","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contributors page not authorized user.",""
"broken","Mon Jan 06 02:19:03 GMT 2025","Mon Jan 06 02:19:03 GMT 2025","0","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify the composition and visibility of elements 
            on the 1st-4th levels of nesting on the page",""
"passed","Mon Jan 06 01:47:29 GMT 2025","Mon Jan 06 01:47:30 GMT 2025","966","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
