"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 09:10:43 GMT 2024","Mon May 20 09:10:43 GMT 2024","714","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the ARASAAC link in Footer",""
"passed","Mon May 20 09:13:53 GMT 2024","Mon May 20 09:13:53 GMT 2024","66","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the Selectel link's image in Footer",""
"passed","Mon May 20 09:10:17 GMT 2024","Mon May 20 09:10:21 GMT 2024","3343","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon May 20 09:13:06 GMT 2024","Mon May 20 09:13:06 GMT 2024","65","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the ARASAAC link's image in Footer",""
"passed","Mon May 20 09:13:35 GMT 2024","Mon May 20 09:13:35 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the JETBRAINS link's image in Footer",""
"passed","Mon May 20 09:10:02 GMT 2024","Mon May 20 09:10:05 GMT 2024","2694","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon May 20 09:10:36 GMT 2024","Mon May 20 09:10:39 GMT 2024","2676","tests","footer_test","TestFooter","","","Verify accuracy of texts in Footer on each page specified in the kit",""
"passed","Mon May 20 09:12:10 GMT 2024","Mon May 20 09:12:15 GMT 2024","5134","tests","footer_test","TestFooter","","","Verify that the JETBRAINS link in Footer leads to the correct page after click",""
"broken","Mon May 20 09:11:06 GMT 2024","Mon May 20 09:11:06 GMT 2024","0","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"passed","Mon May 20 09:13:46 GMT 2024","Mon May 20 09:13:46 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the REG.RU link's image in Footer",""
"passed","Mon May 20 09:13:01 GMT 2024","Mon May 20 09:13:01 GMT 2024","85","tests","footer_test","TestFooter","","","Verify that the Contact us link in Footer calls an email client",""
"passed","Mon May 20 09:12:52 GMT 2024","Mon May 20 09:12:57 GMT 2024","5037","tests","footer_test","TestFooter","","","Verify that the SELECTEL link in Footer leads to the correct page after click",""
"passed","Mon May 20 09:10:29 GMT 2024","Mon May 20 09:10:32 GMT 2024","2639","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon May 20 09:10:47 GMT 2024","Mon May 20 09:10:47 GMT 2024","172","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the EPAM link in Footer",""
"passed","Mon May 20 09:13:57 GMT 2024","Mon May 20 09:13:57 GMT 2024","47","tests","footer_test","TestFooter","","","Verify visible sizes of the Selectel link's image in Footer",""
"passed","Mon May 20 09:10:06 GMT 2024","Mon May 20 09:10:09 GMT 2024","2853","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon May 20 09:13:31 GMT 2024","Mon May 20 09:13:31 GMT 2024","65","tests","footer_test","TestFooter","","","Verify presence, visibility and accuracy of the JETBRAINS link's image in Footer",""
"passed","Mon May 20 09:10:59 GMT 2024","Mon May 20 09:11:01 GMT 2024","1822","tests","footer_test","TestFooter","","","Verify presence, visibility, clickability, href, status code of the Selectel link in Footer",""
"passed","Mon May 20 09:13:24 GMT 2024","Mon May 20 09:13:24 GMT 2024","44","tests","footer_test","TestFooter","","","Verify visible sizes of the EPAM link's image in Footer",""
"passed","Mon May 20 09:10:14 GMT 2024","Mon May 20 09:10:16 GMT 2024","2665","tests","footer_test","TestFooter","","","Verify presence and visibility of Footer on each page specified in the kit",""
"passed","Mon May 20 09:14:00 GMT 2024","Mon May 20 09:14:00 GMT 2024","78","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the Selectel link's image in Footer",""
"passed","Mon May 20 09:13:50 GMT 2024","Mon May 20 09:13:50 GMT 2024","78","tests","footer_test","TestFooter","","","Verify changes of visible sizes of the REG.RU link's image in Footer",""
