"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Feb 01 01:54:55 GMT 2025","Sat Feb 01 01:55:02 GMT 2025","7579","tests","header_test","TestHeaderPage","","","Verify clickability, href, status code of links in the Header",""
"passed","Sat Feb 01 02:05:19 GMT 2025","Sat Feb 01 02:05:20 GMT 2025","742","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty confirm password",""
"broken","Sat Feb 01 01:49:57 GMT 2025","Sat Feb 01 01:50:37 GMT 2025","40436","tests","description_page_test","TestDescriptionPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Sat Feb 01 02:08:37 GMT 2025","Sat Feb 01 02:08:37 GMT 2025","113","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify the composition and visibility of elements 
        on the 1st-3rd levels of nesting in the section 2",""
"passed","Sat Feb 01 01:52:53 GMT 2025","Sat Feb 01 01:52:56 GMT 2025","3080","tests","footer_test","TestFooter","","","Verify clickability, href, prefix and subject, status code of links in the Footer",""
"passed","Sat Feb 01 01:45:48 GMT 2025","Sat Feb 01 01:45:49 GMT 2025","134","tests","contacts_page_test","TestContactsPage","","","Verify the composition and visibility of elements 
        on the 1st-5th levels of nesting in the section 2",""
"passed","Sat Feb 01 01:55:38 GMT 2025","Sat Feb 01 01:55:38 GMT 2025","225","tests","header_test","TestHeaderPage","","","Verify switching of the 'ru' and 'en' buttons in the Header",""
"broken","Sat Feb 01 01:48:09 GMT 2025","Sat Feb 01 01:48:49 GMT 2025","40402","tests","description_page_test","TestDescriptionPage","","","Verify return main page from description page.",""
"passed","Sat Feb 01 02:01:33 GMT 2025","Sat Feb 01 02:01:35 GMT 2025","1523","tests","main_page_test","TestMainPage","","","Verify redirection to github not authorized user.",""
"passed","Sat Feb 01 02:05:04 GMT 2025","Sat Feb 01 02:05:06 GMT 2025","2291","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email",""
"broken","Sat Feb 01 02:03:13 GMT 2025","Sat Feb 01 02:03:54 GMT 2025","40365","tests","main_page_test","TestMainPage","","","Checking the clickability of the Start button.",""
"passed","Sat Feb 01 02:09:18 GMT 2025","Sat Feb 01 02:09:18 GMT 2025","87","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility and attributes of the image in the section 1",""
"passed","Sat Feb 01 01:55:19 GMT 2025","Sat Feb 01 01:55:21 GMT 2025","2140","tests","header_test","TestHeaderPage","","","Verify if external links in the Header lead to correct pages after click",""
"broken","Sat Feb 01 01:49:11 GMT 2025","Sat Feb 01 01:49:51 GMT 2025","40449","tests","description_page_test","TestDescriptionPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Sat Feb 01 01:52:41 GMT 2025","Sat Feb 01 01:52:41 GMT 2025","47","tests","footer_test","TestFooter","","","Verify content of text in the Footer",""
"passed","Sat Feb 01 02:06:45 GMT 2025","Sat Feb 01 02:06:45 GMT 2025","33","tests","specialists_page_test","TestSpecialistsPage","","","Verify value of text on the page",""
"passed","Sat Feb 01 02:08:54 GMT 2025","Sat Feb 01 02:08:54 GMT 2025","68","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify content of the text in sections 1, 2",""
"broken","Sat Feb 01 01:57:22 GMT 2025","Sat Feb 01 01:57:22 GMT 2025","0","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an authorized user",""
"broken","Sat Feb 01 01:55:50 GMT 2025","Sat Feb 01 01:55:50 GMT 2025","0","tests","header_test","TestHeaderPage","","","Verify presence and visibility of the Header for an authorized user",""
"broken","Sat Feb 01 02:01:40 GMT 2025","Sat Feb 01 02:02:21 GMT 2025","40437","tests","main_page_test","TestMainPage","","","Verify redirection to contributors page not authorized user.",""
"skipped","Sat Feb 01 02:11:43 GMT 2025","Sat Feb 01 02:11:43 GMT 2025","0","tests","Речевые упражнения.","TestCardsRU","","","Select random card from group ""Слова"" and compare UI vs BACKEND data.",""
"passed","Sat Feb 01 01:46:53 GMT 2025","Sat Feb 01 01:46:53 GMT 2025","39","tests","contributors_page_test","TestContributorsPage","","","Verify presence, visibility and structure of content on the page",""
"passed","Sat Feb 01 02:09:24 GMT 2025","Sat Feb 01 02:09:24 GMT 2025","58","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify size of the image in the section 1",""
"passed","Sat Feb 01 01:47:43 GMT 2025","Sat Feb 01 01:47:43 GMT 2025","742","tests","contributors_page_test","TestContributorsPage","","","Verify clickability, href of links on the page",""
"passed","Sat Feb 01 01:45:27 GMT 2025","Sat Feb 01 01:45:28 GMT 2025","952","tests","authorisation_page_test","TestAuthorizedUserPage","","","Checking the possibility of authorization with incorrect data",""
"broken","Sat Feb 01 01:53:29 GMT 2025","Sat Feb 01 01:53:29 GMT 2025","0","tests","footer_test","TestFooter","","","Verify Footer invisibility through the modal window with the exercise",""
"failed","Sat Feb 01 01:53:23 GMT 2025","Sat Feb 01 01:53:23 GMT 2025","76","tests","footer_test","TestFooter","","","Verify attributes of images in links in the Footer",""
"broken","Sat Feb 01 02:21:47 GMT 2025","Sat Feb 01 02:21:47 GMT 2025","0","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of title with tag 'h1' on the page",""
"passed","Sat Feb 01 02:06:05 GMT 2025","Sat Feb 01 02:06:05 GMT 2025","29","tests","specialists_page_test","TestSpecialistsPage","","","Verify presence and visibility of content on the page",""
"passed","Sat Feb 01 02:05:26 GMT 2025","Sat Feb 01 02:05:26 GMT 2025","742","tests","registration_page_test","TestRegistrationPage","","","Check registration with new email and empty password",""
"passed","Sat Feb 01 01:46:02 GMT 2025","Sat Feb 01 01:46:02 GMT 2025","12","tests","contacts_page_test","TestContactsPage","","","Verify value of the title of the tab",""
"skipped","Sat Feb 01 02:17:55 GMT 2025","Sat Feb 01 02:17:55 GMT 2025","0","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова"" group and comparison of statics.",""
"passed","Sat Feb 01 01:55:44 GMT 2025","Sat Feb 01 01:55:44 GMT 2025","48","tests","header_test","TestHeaderPage","","","Verify presence, visibility and attributes of the image in the 'Logo' link",""
"skipped","Sat Feb 01 02:15:35 GMT 2025","Sat Feb 01 02:15:35 GMT 2025","0","tests","Речевые упражнения.","TestCardsRU","","","Select a random card from ""Слова с частотной группировкой"" group and compare UI vs BACKEND data.",""
"broken","Sat Feb 01 02:00:47 GMT 2025","Sat Feb 01 02:01:28 GMT 2025","40434","tests","main_page_test","TestMainPage","","","Verify redirection to specialists page not authorized user.",""
"passed","Sat Feb 01 01:53:17 GMT 2025","Sat Feb 01 01:53:18 GMT 2025","108","tests","footer_test","TestFooter","","","Verify that the 'Contact us' link in the Footer calls an email client",""
"passed","Sat Feb 01 02:06:12 GMT 2025","Sat Feb 01 02:06:12 GMT 2025","319","tests","specialists_page_test","TestSpecialistsPage","","","Verify the composition and visibility of elements 
        on the 1st-6th levels of nesting on the page",""
"passed","Sat Feb 01 01:47:24 GMT 2025","Sat Feb 01 01:47:24 GMT 2025","19","tests","contributors_page_test","TestContributorsPage","","","Verify content of the text on the page",""
"passed","Sat Feb 01 01:46:47 GMT 2025","Sat Feb 01 01:46:47 GMT 2025","103","tests","contacts_page_test","TestContactsPage","","","Verify that the email link calls an email client",""
"passed","Sat Feb 01 02:04:46 GMT 2025","Sat Feb 01 02:04:58 GMT 2025","12764","tests","profile_page_test","TestProfilePage","","","Change the password by receiving an email link",""
"broken","Sat Feb 01 02:21:01 GMT 2025","Sat Feb 01 02:21:01 GMT 2025","0","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify value of the title of the tab",""
"passed","Sat Feb 01 01:45:35 GMT 2025","Sat Feb 01 01:45:35 GMT 2025","28","tests","contacts_page_test","TestContactsPage","","","Verify presence and visibility of content on the page",""
"failed","Sat Feb 01 02:09:06 GMT 2025","Sat Feb 01 02:09:06 GMT 2025","873","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify presence, visibility, clickability, href, status code 
                         of the 'Login' link in the section 1",""
"failed","Sat Feb 01 02:07:14 GMT 2025","Sat Feb 01 02:07:14 GMT 2025","669","tests","specialists_page_test","TestSpecialistsPage","","","Verify that the 'All Specialists' link leads an unauthorized user 
                         to the correct page after clicking",""
"passed","Sat Feb 01 01:59:46 GMT 2025","Sat Feb 01 01:59:48 GMT 2025","1970","tests","main_page_test","TestMainPage","","","Verify redirection to telegram page not authorized user.",""
"skipped","Sat Feb 01 02:17:08 GMT 2025","Sat Feb 01 02:17:08 GMT 2025","0","tests","Речевые упражнения.","TestCardsRU","","","Solutions to a random task in the ""Слова Королёвой"" .",""
"broken","Sat Feb 01 02:03:59 GMT 2025","Sat Feb 01 02:04:40 GMT 2025","40434","tests","main_page_test","TestMainPage","","","Checking the clickability of the Registration button.",""
"passed","Sat Feb 01 02:05:51 GMT 2025","Sat Feb 01 02:05:52 GMT 2025","705","tests","registration_page_test","TestRegistrationPage","","","Check registration without choosing gender",""
"broken","Sat Feb 01 02:00:01 GMT 2025","Sat Feb 01 02:00:41 GMT 2025","40453","tests","main_page_test","TestMainPage","","","Verify redirection to contacts page not authorized user.",""
"passed","Sat Feb 01 01:54:43 GMT 2025","Sat Feb 01 01:54:43 GMT 2025","378","tests","header_test","TestHeaderPage","","","Verify presence, visibility of links, buttons in the Header for an unauthorized user",""
"passed","Sat Feb 01 02:09:00 GMT 2025","Sat Feb 01 02:09:00 GMT 2025","41","tests","start_unauthorized_page_test","TestStartUnauthorizedPage","","","Verify text in the 'Login' link in the section 1",""
"passed","Sat Feb 01 01:49:03 GMT 2025","Sat Feb 01 01:49:05 GMT 2025","2385","tests","description_page_test","TestDescriptionPage","","","Verify redirection to donate page not authorized user.",""
"passed","Sat Feb 01 01:47:55 GMT 2025","Sat Feb 01 01:47:56 GMT 2025","804","tests","contributors_page_test","TestContributorsPage","","","Verify attribute values of images in contributors cards in grids",""
"broken","Sat Feb 01 02:22:33 GMT 2025","Sat Feb 01 02:22:33 GMT 2025","0","tests","used_resources_page_test","TestUsedResourcesPage","","","Verify content of the text on the page",""
"passed","Sat Feb 01 01:55:50 GMT 2025","Sat Feb 01 01:55:50 GMT 2025","65","tests","header_test","TestHeaderPage","","","Verify size of the image in the 'Logo' link",""
